Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Description,aaMin,aaMax,baMin,baMax,Usage,stability,oilQuantity,cohumulone,caryophyllene,humulene,myrcene,Aromas
Gargoyle ®,gargoyle-C2AE,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3989925b947760b86e442,false,false,Tue May 18 2021 10:36:09 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:20:00 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Gargoyle, tout comme Ivanhoe, est une nouvelle génération de California Cluster et la première à être cultivée commercialement depuis plus d'un demi-siècle. Ressuscité par la ferme de houblon biologique Hops-Mesiter, LLC près de Clearlake, en Californie, il est similaire à Ivanhoe mais tend davantage vers un bouquet d'agrumes et de mangue.",4,6,,,Aromatique,,,,,,,agrumes; floral; fruits-tropicaux; mangue
Glacier,glacier,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b92cc53a3afab4aeb478,false,false,Tue May 18 2021 12:55:08 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:32:31 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Développé par l'Université d'État de Washington et commercialisé en 2000, Glacier est un houblon à haut rendement et à double usage, caractérisé par de faibles niveaux de cohumulone, ce qui lui confère une amertume modérée et agréable. Les notes aromatiques et gustatives de Glacier sont herbacées, boisées et citronnées. La popularité de Glacier dans le secteur de la brasserie est croissante. Elle convient parfaitement aux IPA, ESB et APA, mais a également été utilisée dans de nombreux autres styles. Elle est la descendante de l'Elsasser, de la Northern Brewer et de la Brewer's Gold.",3.3,9.7,5.4,9.5,Double usage,Bonne : 70,0.8 - 1.0,,6.5 - 10,24 - 24,33 - 62,mure; cedre; boise; prune
Godiva™,godivaE284A2,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a39896ca08704fc90f069c,false,false,Tue May 18 2021 10:36:06 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:19:56 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),,6,9,1.9,3,Aromatique,,0.4 - 0.8,25 - 29,,28,45,epice; fruit-de-la-passion; citron; pamplemousse; mandarine; groseille
Gold,gold,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b92d5c974a6119c59d20,false,true,Tue May 18 2021 12:55:09 GMT+0000 (Coordinated Universal Time),Fri Aug 23 2024 17:08:42 GMT+0000 (Coordinated Universal Time),,"Le houblon Brewer's Gold a été sélectionné par Ernest Stanley Salmon au Wye College en Angleterre en 1919 et résulte de la pollinisation ouverte d'un houblon sauvage provenant de Morden, au Manitoba. Malgré sa popularité initiale, l'arrivée des variétés de houblon super-alpha dans les années 1980 a rendu le Brewer's Gold largement superflu d'un point de vue commercial. Pour les brasseurs désireux d'expérimenter, le Brewer's Gold reste cependant un bon choix pour une amertume tardive avec des notes désirables d'épices et de cassis. Elle est également presque identique à la sélection sœur Bullion. Le principal titre de gloire du Brewer's Gold est sans doute sa relation directe avec la plupart des houblons super-alpha modernes. Il a été utilisé pour sélectionner des variétés notables comme Galena, ainsi que Nugget, Centennial et bien d'autres, et il est encore utilisé pour la sélection aujourd'hui.",3.5,6.5,3.5,5.9,Aromatique,,,,,,,foin; origan; basilic; ortie; miel
Golden Star,golden-star,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a39899c8a9dd0b9ff09c3c,false,false,Tue May 18 2021 10:36:09 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:20:01 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Golden Star est un houblon aromatique qui n'est cultivé commercialement qu'au Japon. Il s'agit essentiellement d'une forme mutante du Shinshuwase qui a été sélectionnée par le Dr Y. Mori de la brasserie Sapporo à la fin des années 1960 ou au début des années 1970. Comme de nombreuses autres variétés japonaises, il s'agit de la progéniture de Saaz et de Whitebine conçue par pollinisation ouverte. Elle est considérée comme supérieure à la Shinshuwase uniquement en raison de son rendement accru et de sa meilleure résistance au mildiou.",4.9,5.4,4.5,4.6,Aromatique,Bonne : 60,,,,,,
Golden Tassels,golden-tassels,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b92ef4000a7d4080822f,false,false,Tue May 18 2021 12:55:10 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:32:32 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Golden Star est un houblon aromatique qui n'est cultivé commercialement qu'au Japon. Il s'agit essentiellement d'une forme mutante du Shinshuwase qui a été sélectionnée par le Dr Y. Mori de la brasserie Sapporo à la fin des années 1960 ou au début des années 1970. Comme de nombreuses autres variétés japonaises, il s'agit de la progéniture de Saaz et de Whitebine conçue par pollinisation ouverte. Elle est considérée comme supérieure à la Shinshuwase uniquement en raison de son rendement accru et de sa meilleure résistance au mildiou.",2,5,,,Aromatique,,,,,,,
Golding,golding,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b92f1611407f4b056e16,false,true,Tue May 18 2021 12:55:11 GMT+0000 (Coordinated Universal Time),Fri Aug 23 2024 17:11:38 GMT+0000 (Coordinated Universal Time),,"Le Styrian Golding ou Savinjski Golding, comme on l'appelle communément, est connu sous une multitude d'alias parfois déroutants. Le fait qu'elle ne provienne pas du tout d'une Golding est encore plus déroutant, car elle est plutôt le résultat de la sélection clonale de la Fuggle et, en tant que telle, elle présente de nombreuses caractéristiques semblables à la Fuggle. Elle était considérée comme une culture importante dans les années 1930, à la fois en Styrie, un État autrichien, et de l'autre côté de la rivière Savinja en Slovénie (ex-Yougoslavie). Sa longévité a été attribuée à sa résistance aux maladies, notamment au mildiou. C'est aujourd'hui un houblon de renommée mondiale et très demandé. Du point de vue du brasseur, le Styrian Golding est un houblon aromatique agréable et présente des saveurs résineuses et terreuses qui sont peut-être considérées comme légèrement plus raffinées que celles du Fuggle. Il a également été décrit comme conférant des arômes subtils de poivre blanc à un brassin.",3,6.5,2,3.5,Aromatique,Bonne : 60,,28 - 35,12 - 20,35 - 35,20 - 35,floral; agrumes; epice; herbeux; citron; pamplemousse; orange-6; terreux
Green Bullet,green-bullet,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a39899c5dcbf05099f60ab,false,false,Tue May 18 2021 10:36:09 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:20:02 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Green Bullet est une variété de houblon néo-zélandaise, l'une des premières générations de nouveaux croisements tentés lorsque la pourriture noire s'est abattue sur le houblon néo-zélandais en 1949. Cultivé à partir de Fuggle et d'un parent autochtone non spécifié, il possède un zeste spécial qui est devenu la marque de fabrique de la Nouvelle-Zélande. C'est un houblon à double usage avec des acides alpha élevés, mais il a un goût doux et un arôme de raisins secs et de fruits, probablement en raison de sa teneur élevée en myrcène.",11,14,5,7,Double usage,Bonne : 60,1.0 - 1.2,,6 - 7,19 - 19,52 - 53,epice; floral; resineux; fruits-blancs; raisin
Greensburg,greensburg,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b92f5c974a25d1c59f73,false,false,Tue May 18 2021 12:55:11 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:32:33 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),Le Greensburg est un houblon aromatique américain cultivé principalement dans le sud de l'Idaho et est utilisé principalement par les microbrasseries. Il présente des notes à la fois fruitées et boisées. Ses acides bêta dépassent en fait sa teneur en acides alpha. Il est idéal lorsqu'il est ajouté à la fin d'une ébullition pour l'arôme.,5.2,5.2,7.2,7.2,Double usage,,,,,,,fruite; boise
Groene Bel,groene-bel,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b9303358d0731f746a44,false,false,Tue May 18 2021 12:55:12 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:32:34 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Le Groene Bel, ou Green Belle comme on l'appelle, est un houblon belge disparu depuis longtemps, probablement issu d'une sélection clonale du houblon indigène d'Alost à la fin du XIXe siècle ou au début du XXe siècle. Après la Seconde Guerre mondiale, le Groene Bel a pratiquement disparu de la production de houblon en Belgique après avoir été remplacé par les favoris tchèques et allemands, le Saaz et le Hallertau. Bien que le Groene Bel ne soit plus produit commercialement, il a été utilisé pour la sélection de houblons aromatiques à Zalec, en Slovénie, dans les années 1970. Sa forte teneur en humulène lui confère un arôme agréable et continental.",3.8,4,,,Aromatique,,,,,,,sueur-sui-generis
Hallertau,hallertau,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b9327480e14fc8986323,false,false,Tue May 18 2021 12:55:14 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:42:59 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Le New Zealand Hallertau est un houblon triploïde obtenu à partir du Hallertau Mittelfrüher et d'un cultivar mâle néo-zélandais. Introduit pour la première fois en 1988 par HortResearch (aujourd'hui l'Institut néo-zélandais de recherche sur les plantes et les aliments), ce houblon est censé conférer un ""zing"" de citron vert distinct sous un aspect délicatement floral. Bien qu'il soit issu de Hallertau Mittelfrüher, son parent néo-zélandais a suffisamment modifié son profil d'arôme et de saveur pour qu'il ne soit pas considéré comme un ""vrai"" Hallertau. Malgré cela, la Hallertau (NZ) a été populaire parmi les brasseurs et se targue d'une bonne vigueur, d'un bon rendement et d'une bonne stabilité au stockage, et elle n'a aucune sensibilité connue aux virus. Elle est caractérisée par un goût franc et une grande persistance.",3.5,6.5,2.5,6.5,Aromatique,Moyenne : 50,,17 - 24,7 - 10,30 - 30,10 - 20,herbeux; epice; terreux
Hallertau Blanc,hallertau-blanc,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3989a8fb17b475d00916e,false,false,Tue May 18 2021 10:36:10 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:42:41 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Le Hallertau Blanc, fille du Cascade, a été présenté au monde en 2012. Établie sur la ferme Hüll dans la région allemande de Hallertau, elle a été cultivée principalement pour être utilisée dans les Ales de style américain. Le profil de saveur du Hallertau Blanc est dit fruité, avec des qualités vineuses de groseille et d'herbe, similaires à celles du Sauvignon Blanc. Il présente également un profil aromatique complexe avec des notes de cassis et de fleur de sureau, ainsi que de raisin, de pamplemousse et de citronnelle. Les autres notes détectées lors des essais sont le fruit de la passion, l'ananas et la groseille à maquereau.",9,12,4.5,5.5,Aromatique,,1.2 - 1.5,22 - 26,0 - 2,0 - 3,50 - 75,floral; fruite; cassis; raisin; fleur-de-sureau; myrtille; cafe
Hallertauer Aroma,hallertauer-aroma,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b932c53a3ace19aeb7dd,false,false,Tue May 18 2021 12:55:14 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:32:36 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Hallertau, Hallertauer et Hallertauer Mittelfrüher sont tous des noms de la variété allemande originale Hallertau. Datant de plus de 100 ans, elle est issue d'une ancienne variété allemande et est l'un des quatre houblons ""nobles"" originaux. Il présente un arôme légèrement fleuri et épicé. Bien que sa popularité n'ait cessé de décliner au cours des 50 dernières années - principalement en raison de sa grande sensibilité au flétrissement verticillien et de ses faibles rendements - il a été utilisé pour créer une multitude de descendants, dont la plupart sont tolérants au flétrissement.",7,11,6,6.5,Double usage,,0.9 - 1.1,35 - 35,6,10 - 12,45 - 48,agrumes; floral; boise
Hallertauer Magnum,hallertauer-magnum,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3989a71d8cb3d84d5295f,false,false,Tue May 18 2021 10:36:10 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:20:02 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Magnum est en train de devenir un favori de la brasserie en Europe et vers l'une des variétés à alpha élevé les plus cultivées aux États-Unis. Utilisé principalement comme houblon amérisant de base, il se caractérise par un taux de croissance et un rendement exceptionnels, ainsi que par une stabilité de stockage superlative. On dit de lui qu'il produit une amertume très nette et des saveurs subtiles d'agrumes. Créé à l'origine à l'Institut allemand du houblon à Hull, Magnum a été lancé dans le monde de la brasserie en 1980 et a depuis été reconnu comme étant le plus adapté aux ales pâles et aux lagers où une amertume nette est souhaitée. Elle est le résultat d'un croisement entre la Galena et une variété mâle allemande non nommée.",11,16,5,7,Amérisant,Excellente : 85,,,8 - 12,34 - 34,30 - 35,poivre; pomme; fruite
Hallertauer Merkur,hallertauer-merkur,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b9334a75a77f53a7c407,false,false,Tue May 18 2021 12:55:15 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:37:09 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Le Merkur, ou Hallertau Merkur comme on l'appelle parfois, est un houblon amérisant à alpha élevé mis au point à l'Institut de recherche sur le houblon de Hull, en Allemagne. Il a été commercialisé en 2000. Il ne s'agit pas seulement d'un potentiel d'amertume ; le Merkur possède une teneur élevée en huile de myrcène et d'humulène, ce qui lui confère une base terreuse et un zeste d'agrumes. Elle est particulièrement efficace aux stades précoces et intermédiaires du brassage. La Merkur est une descendante de la Magnum.",12,14,4.5,5.5,Double usage,Bonne : 65,,,,,,agrumes; menthole; sucre; terreux; ananas
Hallertauer Mittelfrüh,hallertauer-mittelfruh,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b933bb0d7741984c6497,false,false,Tue May 18 2021 12:55:15 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:43:00 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Hallertau, Hallertauer et Hallertauer Mittelfrüher sont tous des noms de la variété allemande originale Hallertau. Datant de plus de 100 ans, elle est issue d'une ancienne variété allemande et est l'un des quatre houblons ""nobles"" originaux. Il présente un arôme légèrement fleuri et épicé. Bien que sa popularité n'ait cessé de décliner au cours des 50 dernières années - principalement en raison de sa grande sensibilité au flétrissement verticillien et de ses faibles rendements - il a été utilisé pour créer une multitude de descendants, dont la plupart sont tolérants au flétrissement.",3,5.5,3,5,Aromatique,Moyenne : 50,0.7 - 1.3,20 - 26,10 - 15,30 - 30,35 - 44,herbeux; epice; resineux
Hallertauer Taurus,hallertauer-taurus,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3989b45601d5537982f28,false,false,Tue May 18 2021 10:36:11 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:20:03 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Le Hallertau Taurus, d'origine allemande, présente un arôme puissant et terreux, avec des notes de chocolat et de banane, d'épices et de poivre, et se termine par une note piquante de curry. Elle a été commercialisée en 1995. Il est intéressant de noter qu'il a la plus forte teneur en xanthohumol de tous les houblons. Le xanthohumol est un puissant antioxydant, 200 fois plus puissant que les antioxydants présents dans le vin rouge. Utilisé dans la sélection de houblon de Paulaner pour leur bière Oktoberfest.",12,18,4,6,Double usage,Bonne : 65,0.9 - 1.5,23 - 25,8.4,30 ,30,epice; poivre; banane; chocolat
